bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publisher,language_code_encoded,book_age_days,author_encoded,rating_category
19152,The Divine Comedy I: Hell,Dante Alighieri/Dorothy L. Sayers,4.0,0140440062,9780140440065,eng,347,696,Penguin Classics,5,7655.0,1146,High
19155,The Divine Comedy  Vol. 1: Inferno,Dante Alighieri/Mark Musa,4.0,0142437220,9780142437223,eng,432,2172,Penguin Classics,5,8355.0,1150,High
19156,Could Do Better: Why Children Underachieve and What to Do About It,Harvey P. Mandel/Sander I. Marcus/Loral Dean,3.8,047115847X,9780471158479,eng,291,2,Wiley,5,10744.0,2302,High
19163,Inferno,Dante Alighieri/Allen Mandelbaum/Barry Moser/Gabriel Marruzzo/Laury Magnus,4.0,0553213393,9780553213393,eng,396,1075,Bantam Books,5,7832.0,1141,High
19164,Purgatorio (La Divina Commedia #2),Dante Alighieri/Robert M. Durling,4.02,0195087453,9780195087451,ita,704,15675,Oxford University Press  USA,12,7949.0,1151,High
19165,Dante Alighieri's Divine Comedy  the Inferno,Dante Alighieri,4.0,0812034112,9780812034110,en-US,101,5,Barron's Educational Series,4,15078.0,1140,High
19166,The Portable Dante,Dante Alighieri/Mark Musa,4.22,0142437549,9780142437544,eng,654,278,Penguin Books,5,8203.0,1150,High
19171,Purgatorio (The Divine Comedy  #2),Dante Alighieri/Allen Mandelbaum/Laury Magnus/Anthony Oldcorn/Daniel Feldman/Barry Moser,4.02,055321344X,9780553213447,eng,413,460,Bantam Books,5,7832.0,1143,High
19172,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri/Mark Musa,3.95,0140444432,9780140444438,eng,433,378,Penguin Classics,5,14410.0,1150,High
19173,The Divine Comedy  Vol. 2: Purgatory,Dante Alighieri/Mark Musa,4.02,0140444424,9780140444421,eng,399,764,Penguin Classics,5,14837.0,1150,High
19176,Vita Nuova,Dante Alighieri/Mark Musa,3.87,0253201624,9780253201621,eng,210,67,Indiana University Press,5,19258.0,1150,High
19178,The Rime of the Ancient Mariner and Other Poems,Samuel Taylor Coleridge/Stanley Appelbaum,3.94,0486272664,9780486272665,eng,76,3058,Dover Publications,5,12169.0,5473,High
19179,Beowulf,Unknown/Burton Raffel,3.44,0451527402,9780451527400,eng,160,2753,Signet Classics,5,9630.0,6154,High
19180,Beowulf: A Dual-Language Edition,Unknown/Howell D. Chickering,3.44,1400096227,9781400096220,eng,464,246,Anchor,5,7272.0,6155,High
19181,Beowulf: A New Telling,Robert Nye,3.5,0440905605,9780440905608,eng,94,1690,Dell,5,16009.0,5293,High
19182,Beowulf,Michael Morpurgo/Michael Foreman,3.85,0763632066,9780763632069,eng,96,51,Candlewick Press,5,7020.0,4337,High
19193,Seamus Heaney,Helen Vendler,4.07,0674002059,9780674002050,eng,208,61,Harvard University Press,5,9448.0,2332,High
19199,The Spirit Level: Poems,Seamus Heaney,4.14,0374525110,9780374525118,eng,82,94,Farrar  Straus and Giroux,5,10504.0,5542,High
19243,New Selected Poems 1966-1987,Seamus Heaney,4.19,0571143725,9780571143726,eng,246,356,Faber and Faber,5,8715.0,5542,High
19254,Finders Keepers: Selected Prose  1971-2001,Seamus Heaney,4.15,0571210910,9780571210916,en-GB,432,16,Faber and Faber,3,8316.0,5542,High
19259,Electric Light,Seamus Heaney,3.94,0571207987,9780571207985,en-GB,81,30,Faber and Faber,3,9065.0,5542,High
19263,Norden,Seamus Heaney,4.09,3446187499,9783446187498,ger,127,2,Carl Hanser,8,10756.0,5542,High
19279,Norte,Seamus Heaney/Margarita Ardanaz,4.09,8475173462,9788475173467,spa,155,6,Hiperión,21,12098.0,5543,High
19282,The Odyssey,Homer/Robert Fitzgerald/Seamus Heaney,3.76,1857150945,9781857150940,eng,509,48,Everyman,5,12149.0,2443,High
19290,Paradise Lost,John Milton/Scott Elledge,3.82,0393962938,9780393962932,eng,688,421,W. W. Norton & Company,5,11989.0,3181,High
19293,Tolkien: The Illustrated Encyclopaedia,David Day,4.13,0684839792,9780684839790,eng,288,3965,Touchstone,5,10725.0,1230,High
19295,Ten Days to Self-Esteem,David D. Burns,3.96,0688094554,9780688094553,eng,336,436,William Morrow Paperbacks,5,9798.0,1228,High
19298,The Swords of Night and Day (The Drenai Saga  #11),David Gemmell,4.32,0552146781,9780552146784,eng,640,6954,Corgi,5,7591.0,1244,High
19302,Pippi Longstocking,Astrid Lindgren/Florence Lamborn/Louis S. Glanzman,4.13,0142402494,9780142402498,eng,160,147067,Puffin Books,5,7571.0,463,High
19307,Pippi in the South Seas,Astrid Lindgren/Gerry Bothmer,4.11,0670557110,9780670557110,en-US,126,15193,Viking Books for Young Readers,4,24223.0,465,High
19308,Pippi Goes on Board,Astrid Lindgren/Florence Lamborn/Nancy Seligsohn,4.12,0140309594,9780140309591,eng,140,10399,Puffin Books,5,17854.0,464,High
19311,The Children of Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.29,014032609X,9780140326093,eng,128,5920,Puffin Books,5,13859.0,467,High
19312,The Brothers Lionheart,Astrid Lindgren/Ilon Wikland/Jill M. Morgan,4.36,1930900244,9781930900240,eng,231,20235,Purple House Press,5,7682.0,468,High
19313,Christmas in Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.18,0140503447,9780140503449,en-US,32,830,Puffin Books,4,16146.0,467,High
19314,Ronia  the Robber's Daughter,Astrid Lindgren/Patricia Crampton,4.3,0140317201,9780140317206,eng,176,16327,Puffin Books,5,14951.0,469,High
19315,Happy Times in Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.3,1883937663,9781883937669,eng,128,600,Ignatius Press,5,8231.0,467,High
19316,Pippi Calzaslargas (Pippi Calzaslargas  #1),Astrid Lindgren/Blanca Ríos/Richard Kennedy,4.13,8426131921,9788426131928,spa,137,85,Editorial Juventud,21,7500.0,462,High
19318,The Tomten,Astrid Lindgren/Harald Wiberg,4.24,0698115910,9780698115910,eng,32,1599,The Putnam & Grosset Group,5,10325.0,466,High
19319,Lotta on Troublemaker Street,Astrid Lindgren/Robin Preiss Glasser,3.98,0689846738,9780689846731,eng,55,1429,Aladdin Paperbacks,5,8869.0,470,High
19321,The Tale of Peter Rabbit,Beatrix Potter,4.18,0723247706,9780723247708,eng,72,188842,Warne,5,8712.0,551,High
19322,The Tale of Peter Rabbit: A Pop-up Adventure,Beatrix Potter,4.18,0723257043,9780723257042,en-US,16,19,Warne,4,7284.0,551,High
19323,Tale of Peter Rabbit,Beatrix Potter,4.18,0723249865,9780723249863,eng,80,17,Warne,5,7753.0,551,High
19327,The Tale of Peter Rabbit,Beatrix Potter,4.18,0723258732,9780723258735,eng,80,36,Warne,5,6955.0,551,High
19331,Beatrix Potter's Journal,Beatrix Potter,4.36,0723258058,9780723258056,eng,32,350,Warne,5,7025.0,551,High
19333,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),Beatrix Potter,4.62,0723257639,9780723257639,eng,1072,220,Warne,5,7193.0,551,High
19335,Beatrix Potter: A Life in Nature,Linda Lear,4.03,0312369344,9780312369347,eng,584,1328,St. Martin's Press,5,6943.0,3772,High
19337,The Tale of the Flopsy Bunnies,Beatrix Potter,4.19,072324779X,9780723247791,eng,58,5209,Warne,5,8712.0,551,High
19347,Treasure Island,Chris Tait/Robert Louis Stevenson/Lucy Corvino/Arthur Pober,3.83,1402713185,9781402713187,eng,160,798,Sterling,5,7622.0,953,High
19350,The Epic of Gilgamesh,Anonymous/N.K. Sandars,3.68,0848805011,9780848805012,eng,127,39,Amereon Limited,5,18122.0,338,High
19351,The Epic of Gilgamesh,Anonymous/N.K. Sandars,3.68,0141026286,9780141026282,eng,120,54162,Penguin Books Limited,5,7193.0,338,High
19352,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,3.68,0804717117,9780804717113,eng,122,314,Stanford University Press,5,13313.0,336,High
19353,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.82,0865165467,9780865165465,eng,384,11,Bolchazy-Carducci Publishers,5,8361.0,2931,High
19354,The Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,3.95,0226323986,9780226323985,eng,280,58,Phoenix Books/University of Chicago Press (IL),5,22765.0,123,High
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.59,0393956539,9780393956535,eng,443,237,W. W. Norton & Company,5,17512.0,4498,High
19370,The Adventures of Huckleberry Finn,Mark Twain/Scott McKowen/Arthur Pober,3.82,1402726007,9781402726002,eng,305,364,Sterling,5,7016.0,4095,High
19371,The Adventures of Huckleberry Finn,Mark Twain/Peter Coveney,3.82,0141439645,9780141439648,eng,394,1980,Penguin Books,5,8383.0,4092,High
19373,Mark Twain's Adventures of Huckleberry Finn,Mark Twain/Richard P. Wasowski,3.82,0764587277,9780764587276,eng,264,12,Hungry Minds,5,9022.0,4093,High
19377,Collected Tales  Sketches  Speeches  & Essays 1852–1890,Mark Twain/Louis J. Budd,4.29,0940450364,9780940450363,eng,1120,67,Library of America,5,12142.0,4087,High
19379,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain/Michael J. Kiskis,3.8,0299125408,9780299125400,eng,301,9,University of Wisconsin Press,5,12887.0,4088,High
19381,Candide,Voltaire/Robert M. Adams,3.77,0393960587,9780393960587,fre,224,695,W. W. Norton and Company,7,12718.0,6251,High
19382,Candide and Other Stories (World's Classics),Voltaire/Roger Pearson,3.94,0192807269,9780192807267,en-US,301,3368,Oxford University Press,4,7130.0,6252,High
19383,Cliffs Notes on Voltaire's Candide,James K. Lowers/CliffsNotes/Voltaire,3.4,0822002833,9780822002833,eng,80,9,Cliffs Notes,5,22204.0,2727,Medium
19384,Candide: or  Optimism,Voltaire/Peter Constantine/Diane Johnson,3.77,0812972015,9780812972016,eng,144,221,Modern Library,5,7398.0,6250,High
19386,Candide and Related Writings,Voltaire/David Wootton,3.8,0872205460,9780872205468,fre,190,114,Hackett Publishing Company  Inc.,7,9250.0,6247,High
19390,Philosophical Dictionary,Voltaire/Theodore Besterman,4.09,014044257X,9780140442571,en-US,400,1394,Penguin Classics,4,16909.0,6253,High
19393,What Is Goth?,Aurelio Voltaire,4.1,1578633222,9781578633227,eng,96,466,Weiser Books,5,7834.0,491,High
19396,The Picture of Dorian Gray,Oscar Wilde/Andrew Elfenbein,4.08,0321427130,9780321427137,eng,352,123,Pearson,5,7043.0,4672,High
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04,000715805X,9780007158058,eng,384,189,Harper Perennial,5,7769.0,4275,High
19398,Complete Shorter Fiction,Oscar Wilde/Isobel Murray,4.15,0192833766,9780192833761,eng,288,1192,Oxford University Press,5,10175.0,4676,High
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.25,1586170260,9781586170264,eng,412,112,Ignatius Press,5,7516.0,3292,High
19400,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Giovanni Battista Piranesi/Hans-Friedrich Mueller,3.98,0375758119,9780375758119,eng,1312,9320,Modern Library,5,8189.0,1558,High
19401,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,3.98,0345478843,9780345478849,eng,1258,32,Modern Library,5,8353.0,1559,High
19403,The Decline and Fall of the Roman Empire,Edward Gibbon/Hugh Trevor-Roper,3.98,0753818817,9780753818817,eng,680,35,Phoenix,5,7466.0,1561,High
19406,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,1857151925,9781857151923,eng,1952,19,Everyman Chess,5,11426.0,1557,High
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.56,0143036246,9780143036241,en-US,96,217,Penguin,4,7433.0,1557,High
19411,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon/Dero A. Saunders/Charles Alexander Robinson Jr.,3.98,0140150609,9780140150605,eng,691,2,Penguin Books,5,17728.0,1560,High
19412,They Cage the Animals at Night,Jennings Michael Burch,4.32,0451159411,9780451159410,eng,304,7999,Signet,5,14713.0,2948,High
19413,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.04,0743260228,9780743260220,en-US,320,3865,Simon  Schuster,4,6852.0,2936,High
19416,Absolutely Normal Chaos,Sharon Creech,3.92,0330397818,9780330397810,en-GB,201,28,MacMillan Children's Books,3,6702.0,5560,High
19428,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),Debbie Dadey/Marcia Thornton Jones,3.82,0439650372,9780439650373,eng,96,402,Scholastic Paperbacks,5,7622.0,1323,High
19430,Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids  #3),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.75,0590444778,9780590444774,en-US,80,1146,Scholastic Paperbacks,4,12522.0,1324,High
19432,Angels Don't Know Karate (The Adventures Of The Bailey School Kids  #23),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.8,0590849026,9780590849029,en-US,67,741,Scholastic,4,10664.0,1324,High
19433,Werewolves Don't Run for President (The Adventures of the Bailey School Kids  #49),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.84,0439650364,9780439650366,eng,96,262,Scholastic Paperbacks,5,7773.0,1324,High
19435,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.81,059043411X,9780590434119,en-US,80,6983,Scholastic Paperbacks,4,12795.0,1324,High
19436,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.82,0590440616,9780590440615,eng,96,2175,Scholastic Paperbacks,5,12614.0,1324,High
19437,Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.76,0590189824,9780590189828,eng,80,408,Scholastic Paperbacks,5,9995.0,1324,High
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,076362828X,9780763628284,eng,208,460,Candlewick Press,5,7620.0,1475,Medium
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,0312342349,9780312342340,en-US,240,162,St. Martin's Griffin,4,6915.0,5577,High
19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang/Padmakara Translation Group/Patrul Rinpoche/Alak Zenkar,4.61,1590300734,9781590300732,eng,336,79,Shambhala,5,7874.0,4551,High
19448,All-American Girl (All-American Girl  #1),Meg Cabot,3.74,0064472779,9780064472777,eng,398,59683,HarperTrophy,5,8210.0,4246,High
19452,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,0060724501,9780060724504,eng,238,22149,HarperCollins Publishers,5,7469.0,4246,Medium
19456,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,0786282827,9780786282821,en-US,238,86,Thorndike Press,4,7215.0,4246,Medium
19462,The Perfect Score (It's All About Attitude #5),Julie Kenner,3.24,0373792735,9780373792733,eng,240,110,Harlequin,5,7111.0,3371,Medium
19469,The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.73,038532328X,9780385323284,eng,192,49975,Delacorte Press,5,10866.0,792,High
19474,Teen Angst? Naaah...,Ned Vizzini,3.9,044023767X,9780440237679,eng,279,3146,Laurel Leaf Library,5,8553.0,4516,High
19475,It's Kind of a Funny Story,Ned Vizzini,4.13,0786851961,9780786851966,eng,444,704,Disney-Hyperion,5,7226.0,4516,High
19476,Be More Chill,Ned Vizzini,3.68,0786809965,9780786809967,eng,287,9836,Disney-Hyperion,5,7438.0,4516,High
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,031242468X,9780312424688,eng,528,273,Picador,5,7622.0,4772,High
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,0312422326,9780312422325,eng,176,1575,Picador,5,8200.0,4772,High
19485,The Book of Illusions,Paul Auster,3.85,0571212182,9780571212187,eng,336,486,Faber and Faber,5,8166.0,4772,High
19487,City of Glass: The Graphic Novel,Paul Karasik/David Mazzucchelli/Paul Auster/Art Spiegelman,3.93,0571226337,9780571226337,eng,144,1628,Faber & Faber,5,7648.0,4795,High
19496,Moonraker,Ian Fleming,3.74,0141187565,9780141187563,en-GB,247,120,Penguin Books  Limited (UK),3,7893.0,2496,High
19498,Moonraker's Bride,Madeleine Brent,4.31,0285620649,9780285620643,eng,352,2281,Souvenir Press,5,19369.0,3897,High
19501,Eat  Pray  Love,Elizabeth Gilbert,3.55,0143038419,9780143038412,eng,368,1362264,Riverhead Books,5,6920.0,1630,High
19503,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.55,1415926697,9781415926697,eng,13,112,Books on Tape,5,7073.0,1630,High
19506,The World as Will and Representation  Vol. 1,Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,4.19,0486217612,9780486217611,eng,534,7475,Dover Publications,5,21775.0,450,High
19508,The Schopenhauer Cure,Irvin D. Yalom,4.22,0060938102,9780060938109,eng,358,9550,Harper Perennial Modern Classics,5,7314.0,2530,High
19510,Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,4.17,0140442278,9780140442274,eng,240,6222,Penguin Classics,5,18036.0,452,High
19511,Essay on the Freedom of the Will,Arthur Schopenhauer/Konstantin Kolenda,4.15,0486440117,9780486440118,eng,128,379,Dover Publications,5,7556.0,451,High
19512,Schopenhauer: A Very Short Introduction,Christopher Janaway,3.81,0192802593,9780192802590,eng,137,346,Oxford University Press,5,8726.0,977,High
19528,The Mandarins,Simone de Beauvoir/Leonard M. Friedman,4.14,0007203942,9780007203949,eng,752,3250,Harper Perennial,5,7559.0,5624,High
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.2,2070367703,9782070367702,fre,500,98,Folio,7,19575.0,5620,High
19532,Die Mandarins von Paris,Simone de Beauvoir,4.14,3499107619,9783499107610,ger,1040,61,Rowohlt Tb.,8,9508.0,5620,High
19534,The Brothers K,David James Duncan,4.38,055337849X,9780553378498,eng,645,12703,Dial Press Trade Paperback,5,10817.0,1260,High
19542,Where the Wild Things Are,Maurice Sendak,4.22,0060254920,9780060254926,eng,40,8704,HarperCollins,5,4765.0,4223,High
19546,野獸國 (漢聲精選世界最佳兒童圖畫書．心理成長類  #36),Maurice Sendak,4.22,9575881044,9789575881047,zho,36,27,英文漢聲出版股份有限公司,25,14197.0,4223,High
19552,Essentials of Classic Italian Cooking,Marcella Hazan/Karin Kretschmann,4.16,039458404X,9780394584041,eng,704,15222,Knopf Publishing Group,5,12130.0,3943,High
19560,The Italians: A Full-Length Portrait Featuring Their Manners and Morals,Luigi Barzini/Joan Emerson,3.83,0684825007,9780684825007,eng,352,578,Touchstone,5,10785.0,3860,High
19563,Peking to Paris,Luigi  Barzini/L.P. De Castelvecchio,3.79,0912050268,9780912050263,eng,308,25,Open Court Publishing Company,5,19035.0,3859,High
19564,The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy/Roger L. Conover,4.17,0374525072,9780374525071,eng,256,1469,Farrar  Straus and Giroux,5,10506.0,4419,High
19571,Paris Was Yesterday  1925-1939,Janet Flanner/Irving Drutman,3.85,0156709902,9780156709903,eng,264,257,Mariner Books,5,13783.0,2845,High
19578,Lost Boy Lost Girl,Peter Straub,3.48,0449149919,9780449149911,eng,368,4017,Ballantine Books,5,7776.0,4890,High
19580,Shadowland,Peter Straub,3.91,0425188221,9780425188224,eng,468,10293,Berkley,5,8350.0,4890,High
19581,Ghost Story,Peter Straub,3.95,0671685635,9780671685638,eng,567,61330,Pocket Books / Simon & Schuster  Inc.,5,13282.0,4890,High
19587,Territoires (Le talisman des territoires  #2),Stephen King/Peter Straub/Bernard Cohen,4.01,2221093836,9782221093832,fre,556,18,Laffont,7,8484.0,5756,High
19593,Floating Dragon,Peter Straub,3.84,0425189643,9780425189641,eng,595,10727,Berkley,5,8196.0,4890,High
19595,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,159448192X,9781594481925,en-US,328,1597,Riverhead Books,4,7279.0,2672,High
19596,Color: A Natural History of the Palette,Victoria Finlay,3.78,0812971426,9780812971422,en-US,464,61033,Random House Trade Paperbacks,4,8049.0,6195,High
19599,Vincent's Colors,Vincent van Gogh/Metropolitan Museum of Art/William Lach,4.16,0811850994,9780811850995,eng,48,329,Chronicle Books,5,7410.0,6206,High
19605,Flinx's Folly (Pip & Flinx #9),Alan Dean Foster,3.94,0345450396,9780345450395,eng,288,1755,Del Rey,5,7776.0,70,High
19608,The Doctor's House,Ann Beattie,2.96,0743235010,9780743235013,eng,288,164,Scribner,5,8371.0,271,Medium
19610,Chilly Scenes of Winter,Ann Beattie,3.91,0679732349,9780679732341,en-GB,288,1045,Vintage,3,12794.0,271,High
19613,What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like),Time-Life Books,3.72,0783554567,9780783554563,eng,144,59,Time Life Medical,5,9730.0,6067,High
19614,What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like),Denise Dersin,3.77,0783554516,9780783554518,eng,168,126,Time Life Medical,5,9730.0,1351,High
19615,What Life Was Like on the Banks of the Nile: Egypt  3050-30 BC,Denise Dersin,4.0,0809493780,9780809493784,eng,192,199,Time Life Books,5,9730.0,1351,High
19617,What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like),Richard Stapleford/Time-Life Books,4.0,0783554613,9780783554617,eng,168,41,Time Life Medical,5,9630.0,5163,High
19618,What Life Was Like Among Druids and High Kings: Celtic Ireland  AD 400-1200 (What Life Was Like),Robin Chapman Stacey,3.64,0783554559,9780783554556,eng,144,123,Time Life Medical,5,9730.0,5321,High
19619,What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453,Ellen Anker/Denise Dersin,3.68,0783554575,9780783554570,eng,144,49,Time Life Medical,5,9730.0,1650,High
19620,What Life Was Like in the Time of War and Peace: Imperial Russia  AD 1696-1917 (What Life Was Like),Time-Life Books,3.75,0783554591,9780783554594,eng,144,47,Time Life Medical,5,9630.0,6067,High
19621,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Time-Life Books,3.66,0783554605,34406054602,eng,168,44,Time Life Medical,5,9630.0,6067,High
19631,Birds of America,Lorrie Moore,4.11,0312241224,9780312241223,eng,291,12321,Picador USA,5,9608.0,3822,High
19633,Self-Help,Lorrie Moore,4.2,0571145345,9780571145348,eng,176,78,Faber & Faber,5,10229.0,3822,High
19634,Who Will Run the Frog Hospital?,Lorrie Moore,3.79,1400033829,9781400033829,eng,160,6419,Vintage,5,7944.0,3822,High
19661,Family Matters,Rohinton Mistry,4.02,037570342X,9780375703423,eng,500,19200,Vintage,5,8091.0,5360,High
19662,Tales from Firozsha Baag [Jan 01  2002] Mistry  Rohinton,Rohinton Mistry,3.94,0571218857,9780571218851,eng,250,83,Faber and Faber & Penguin India,5,8777.0,5360,High
19668,Without Remorse (John Clark  #1; Jack Ryan Universe Publication Order #6),Tom Clancy,4.18,0425143325,9780425143322,eng,750,53936,Berkley Books,5,11487.0,6086,High
19669,Clave Red Rabbit (Jack Ryan  #2),Tom Clancy/Enric Tremps,3.67,8408065068,9788408065067,spa,720,8,Planeta Publishing,21,7285.0,6089,High
19670,Debt of Honor (Jack Ryan  #7),Tom Clancy,4.05,0425147584,9780425147580,eng,990,39521,Berkley Books,5,11122.0,6086,High
19671,The Archimedes Effect (Tom Clancy's Net Force  #10),Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3.98,0425204243,9780425204245,eng,336,1276,Berkley,5,7279.0,5806,High
19672,Hidden Agendas (Tom Clancy's Net Force  #2),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,0425171396,9780425171394,eng,366,4138,Berkley,5,9573.0,5808,High
19673,Marine: A Guided Tour of a Marine Expeditionary Unit (Guided Tour),Tom Clancy,3.83,0425154548,9780425154540,eng,336,646,Berkley,5,10664.0,6086,High
19674,The Teeth of the Tiger (Jack Ryan Universe  #12),Tom Clancy,3.64,0141004924,9780141004921,eng,625,18128,Penguin Books Ltd.,5,7809.0,6086,High
19675,Executive Orders (Jack Ryan  #8),Tom Clancy,4.06,0006479758,9780006479758,eng,1273,39577,HarperCollins,5,10238.0,6086,High
19676,State of War (Tom Clancy's Net Force  #7),Steve Perry/Tom Clancy/Steve Pieczenik/Larry Segriff,3.86,0425188132,9780425188132,eng,384,1329,Berkley,5,8350.0,5809,High
19677,Every Man a Tiger: The Gulf War Air Campaign (Commanders),Tom Clancy/Chuck Horner,3.75,0425207366,9780425207369,eng,640,14,Berkley Books,5,7342.0,6087,High
19679,Wild Card (Tom Clancy's Power Plays  #8),Jerome Preisler/Tom Clancy/Martin Greenberg,3.96,0425199118,9780425199114,eng,352,835,Berkley,5,7741.0,2962,High
19681,Carrier: A Guided Tour of an Aircraft Carrier (Guided Tour),Tom Clancy/Leon A. Edney,3.82,0425166821,9780425166826,eng,368,583,Berkley,5,9842.0,6090,High
19682,Cloak and Dagger (Tom Clancy's Net Force Explorers  #17),John Helfers/Russell Davis/Tom Clancy/Steve Pieczenik,4.0,0425183033,9780425183038,eng,208,58,Berkley,5,8350.0,3132,High
19683,Cybernation (Tom Clancy's Net Force  #6),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,0425182673,9780425182673,eng,368,1789,Berkley,5,8838.0,5808,High
19684,Virtual Vandals (Tom Clancy's Net Force Explorers  #1),Diane Duane/Tom Clancy/Steve Pieczenik,4.01,0425161730,9780425161739,eng,192,3414,Berkley,5,9842.0,1376,High
19685,Cutting Edge (Tom Clancy's Power Plays  #6),Jerome Preisler/Tom Clancy/Martin Greenberg,3.86,0425187055,9780425187050,eng,432,1218,Berkley,5,8469.0,2962,High
19686,Mission of Honor (Tom Clancy's Op-Center  #9),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.91,0425186709,9780425186701,eng,432,1557,Berkley Books,5,8623.0,2921,High
19687,The Bear and the Dragon (John Clark  #3),Tom Clancy,3.82,0425180964,9780425180969,eng,1137,21401,Berkley Books,5,8930.0,6086,High
19688,Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,0425176932,9780425176931,eng,368,8119,Berkley,5,9234.0,5808,High
19689,Airborne: A Guided Tour Of An Airborne Task Force,Tom Clancy,3.77,0425157709,9780425157701,eng,326,448,Berkley,5,10299.0,6086,High
19707,Red Rabbit (Jack Ryan  #2),Tom Clancy,3.67,0399148701,9780399148705,eng,640,23018,G.P. Putnam's Sons,5,8540.0,6086,High
19712,John Deere Farm Tractors: A History of the John Deere Tractor,Randy Leffingwell,4.22,0879387556,9780879387556,eng,192,22,Motorbooks International,5,11821.0,5020,High
19764,Corvette: Fifty Years,Randy Leffingwell/David Newhardt,4.06,0760320063,9780760320068,eng,384,15,Motorbooks,5,7751.0,5021,High
19768,Tough to Tackle,Matt Christopher/Harvey Kidder,3.87,0316140589,9780316140584,eng,139,389,Little  Brown Books for Young Readers,5,13984.0,4203,High
19780,Complete Guide to OneNote,W. Frederick Zimmerman/Chris Pratley,4.25,1590592166,9781590592168,eng,412,4,Apress,5,8092.0,6256,High
19786,The Goon Show  Volume 4: My Knees Have Fallen Off!,NOT A BOOK,5.0,0563388692,9780563388692,eng,2,3,BBC Physical Audio,5,10878.0,4463,High
19788,The Goon Show  Volume 11: He's Fallen in the Water!,NOT A BOOK,5.0,0563388323,9780563388326,eng,2,2,BBC Physical Audio,5,11060.0,4463,High
