bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publisher,language_code_encoded,book_age_days,author_encoded,rating_category
102070,Fake Book Title 2070,Zilpha Keatley Snyder,4.04,3580582653,8834144118018,ale,764,280900,Heinemann Drama,0,7358.9,99,High
103484,Fake Book Title 3484,John C. Maxwell/Stephen R. Graves/Thomas G. Addington,2.73,5858839243,2585274398952,msa,128,129019,Greenwillow Books,15,8981.9,52,Medium
100895,Fake Book Title 895,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,4.45,4638577630,4362699148455,wel,443,46005,Citadel,24,15025.5,68,High
100072,Fake Book Title 72,J.K. Rowling,2.71,1248786714,9781916697308,ara,277,218630,Harper Perennial,1,19436.4,45,Medium
24096,Leonardo's Notebooks,Leonardo da Vinci/H. Anna Suh,3.93,1579124577,9781579124571,eng,352,36003,Black Dog & Leventhal,5,7470.0,3729,High
103499,Fake Book Title 3499,Heidi Fleiss/Libby Keatinge,3.4,2878427679,4355552558195,ita,623,159068,Vintage Crime/Black Lizard,12,14741.8,37,Medium
7779,Horton Hears a Who!,Dr. Seuss,4.18,0679800034,9780679800033,eng,64,89920,Random House Books for Young Readers,5,12879.0,1467,High
100466,Fake Book Title 466,Bryce Courtenay,3.75,4880176825,3342379080292,gla,205,43492,Wiley,9,6432.7,6,High
28534,The Best of Tales: Volume Two (Dragonlance Anthology),Margaret Weis/Tracy Hickman,3.82,0786927003,9780786927005,eng,416,108,Wizards of the Coast,5,8747.0,3976,High
103011,Fake Book Title 3011,Cynthia Harrod-Eagles,2.61,9877722802,4424838185009,fre,923,67868,Crown,7,18318.5,14,Medium
30323,Jane Eyre,Charlotte Brontë/Margaret Smith/Sally Shuttleworth,4.12,0192839659,9780192839657,eng,452,684,Oxford University Press,5,9112.0,909,High
13536,Jojo's Bizarre Adventure  Tome 1: Dio  L'envahisseur (Phantom Blood  #1),Hirohiko Araki,3.88,2290061247,9782290061244,fre,186,6,J'ai Lu,7,8751.0,2421,High
31353,Stone Tables,Orson Scott Card,3.87,1573456632,9781573456630,eng,448,1726,Shadow Mountain,5,9449.0,4664,High
100484,Fake Book Title 484,J.K. Rowling/Mary GrandPré,4.17,6369130994,2775102368398,en-GB,952,158314,The New Press,3,19149.3,46,High
102051,Fake Book Title 2051,Henry Miller/Jiří Níl,4.38,8058679999,8300143563881,ita,337,79764,Houghton Mifflin Harcourt,12,4983.8,43,High
13161,Miracle on the 17th Green (Travis McKinley  #1),James Patterson/Peter de Jonge,3.68,0316693359,9780316693356,eng,160,3733,Little Brown and Company,5,9750.0,2761,High
16352,Black Coffee (Hercule Poirot  #45.5),Charles Osborne/Agatha Christie,3.5,0312970072,9780312970079,eng,304,10356,St. Martin's Paperbacks,5,9617.0,882,High
28482,The Hand of Chaos (The Death Gate Cycle  #5),Margaret Weis/Tracy Hickman,4.06,0553563696,9780553563696,eng,446,16301,Spectra,5,11761.0,3976,High
33978,ER Vets: Life in an Animal Emergency Room,Donna M. Jackson,3.91,0618436634,9780618436637,eng,96,110,HMH Books for Young Readers,5,7351.0,1427,High
5053,The Man From St. Petersburg,Ken Follett,3.88,0451208706,9780451208705,eng,320,16057,NAL,5,8260.0,3517,High
1590,Peace,Aristophanes/S. Douglas Olson,3.6,0198140819,9780198140818,eng,408,262,Oxford University Press  USA,5,9819.0,403,High
19156,Could Do Better: Why Children Underachieve and What to Do About It,Harvey P. Mandel/Sander I. Marcus/Loral Dean,3.8,047115847X,9780471158479,eng,291,2,Wiley,5,10745.0,2302,High
21245,Orion (Orion  #1),Ben Bova,3.72,0812532473,9780812532470,eng,432,1386,Tor Science Fiction,5,12082.0,555,High
19605,Flinx's Folly (Pip & Flinx #9),Alan Dean Foster,3.94,0345450396,9780345450395,eng,288,1755,Del Rey,5,7777.0,70,High
22380,JLA: Tierra 2,Grant Morrison/Frank Quitely/Rafael De la Iglesia,3.97,987224975X,9789872249755,spa,96,7,Sticker Design (DC Comics),21,7354.0,2168,High
35092,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,4.04,0553563386,9780553563382,eng,640,2554,Bantam,5,11822.0,4640,High
8568,Odds Against (Sid Halley  #1),Dick Francis,4.06,0425198006,9780425198001,eng,288,3749,G.P. Putnam's Sons,5,7651.0,1384,High
42622,Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,3.92,0060564423,9780060564421,eng,495,5402,Harper Paperbacks,5,8015.0,4759,High
15877,Ultimate Unofficial Guide to the Mysteries of Harry Potter: Analysis of Books 1-4,Galadriel Waters/Astre Mithrandir,4.05,0972393617,9780972393614,en-US,412,2774,Wizarding World Press,4,8413.0,1970,High
101230,Fake Book Title 1230,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,4.68,8265834251,6328003815268,en-CA,693,283589,HarperAudio,2,18110.1,88,High
29841,New York 2000: Architecture and Urbanism Between the Bicentennial and the Millennium,Robert A.M. Stern/David Fishman/Jacob Tilove,4.44,1580931774,9781580931779,eng,1520,16,The Monacelli Press,5,7013.0,5215,High
101102,Fake Book Title 1102,Ruby Ann Boxcar,4.81,7430757004,4952320490325,tur,982,130711,iUniverse,23,18865.0,91,High
101748,Fake Book Title 1748,Frank Herbert/Brian Herbert/Kevin J. Anderson,4.88,4073772623,9127581866025,ger,438,257107,Puffin,8,2775.0,30,High
33735,What The Lady Wants,Jennifer Crusie,3.64,155166951X,9781551669519,eng,256,5707,MIRA,5,8481.0,2937,High
2099,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking,4.29,0465081983,9780465081981,eng,304,1469,Basic Books,5,9958.0,1238,High
101988,Fake Book Title 1988,Dave Thomas/David Heinemeier Hansson/Leon Breedt/Mike Clark/Thomas  Fuchs/Andreas  Schwarz,4.59,2476831585,6527559707656,rus,756,220631,Cherry Lane Music Company,20,14955.3,18,High
5350,The Partner,John Grisham,3.92,0385339100,9780385339100,eng,416,97474,Delta,5,7567.0,3122,High
35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,1427802114,9781427802118,eng,192,77,TokyoPop,5,6801.0,4420,High
4204,White Teeth,Zadie Smith,3.77,1417626283,9781417626281,eng,448,81,Turtleback Books,5,8992.0,6557,High
101569,Fake Book Title 1569,John McPhee/William Howarth,2.52,8252045593,4852513776637,gla,282,218948,Vintage,9,7741.9,55,Medium
103376,Fake Book Title 3376,Delia Sherman,3.81,7075215899,7158552968529,por,603,254448,Farrar  Straus and Giroux,19,16029.6,20,High
34540,The Last Hero: A Discworld Fable (Discworld  #27),Terry Pratchett/Paul Kidby,4.17,057506885X,9780575068858,eng,160,830,Gollancz,5,8853.0,5981,High
23061,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,Roland Barthes/Richard Howard,3.95,0520072383,9780520072381,eng,320,93,University of California Press,5,12759.0,5364,High
20954,Winchester Shotguns,Dennis Adler/R.L. Wilson,5.0,0785821082,9780785821083,eng,372,2,Chartwell Books,5,6452.0,1354,High
102853,Fake Book Title 2853,Tom Wolfe,4.26,4373188745,9332919749826,en-GB,589,54089,Del Rey Books,3,19186.2,94,High
5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,0141183780,9780141183787,en-GB,281,4773,Penguin Classics,3,9478.0,1662,High
4070,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,4.36,0807014265,9780807014264,eng,165,391,Beacon Press (Boston),5,9420.0,6200,High
13104,The Celestine Prophecy: A Pocket Guide to the Nine Insights,James Redfield,3.87,0446912069,9780446912068,eng,68,1256,Warner Books (NY),5,7347.0,2773,High
41698,Deep Six (Dirk Pitt  #7),Clive Cussler,3.9,1416516859,9781416516859,en-US,535,14501,Pocket Books,4,7317.0,1011,High
24079,Casino Royale (James Bond  #1),Ian Fleming,3.73,0340425679,9780340425671,eng,188,56,Coronet,5,13618.0,2496,High
33751,Die Naschkatzen,Jennifer Crusie,3.94,3442448964,9783442448968,ger,480,15,Goldmann Verlag,8,9053.0,2937,High
101802,Fake Book Title 1802,Heidi Baker/Rolland Baker,3.53,2419931729,8957080770660,gla,632,215920,Dramatists Play Service,9,12252.0,35,High
25365,Out,Natsuo Kirino/Stephen Snyder,3.92,1400078377,9781400078370,eng,400,18671,Vintage,5,7679.0,4507,High
1586,Lysistrata,Aristophanes/Douglass Parker,3.85,0451616227,9780451616227,eng,98,19,Signet,5,20435.0,395,High
100635,Fake Book Title 635,Mark Smylie,4.63,5604529187,8215030635219,por,212,37905,North Light Books,19,2069.4,76,High
39347,Sk8er Boy (First Kiss Club #1),Mari Mancusi,3.72,0843956046,9780843956047,eng,181,357,Leisure Books,5,7409.0,3996,High
39690,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,4.14,0143037676,9780143037675,eng,344,2662,Penguin Books,5,7077.0,1976,High
100878,Fake Book Title 878,Tom Wolfe,4.75,3003484425,6322869317856,ale,882,99987,Booket,0,14134.6,94,High
6291,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,4.19,0786940751,9780786940752,eng,346,6274,Wizards of the Coast,5,6964.0,4989,High
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,0553383434,9780553383430,eng,640,4731,Spectra,5,7532.0,4510,High
101846,Fake Book Title 1846,George Smoot/Keay Davidson,4.83,9806189256,2498891253409,rus,923,180498,North Light Books,20,15900.0,33,High
103762,Fake Book Title 3762,Ruby Ann Boxcar,2.81,1036212487,6537547471627,zho,271,256130,Sovereign World,25,14160.1,91,Medium
13152,The Angel Experiment (Maximum Ride  #1),James Patterson,4.08,0446617792,9780446617796,eng,445,187892,Grand Central Publishing,5,7193.0,2752,High
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,4.01,0312936915,9780312936914,eng,496,4991,St. Martin's Paperbacks,5,7623.0,6176,High
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,0689870167,9780689870163,eng,32,83,Simon  Schuster/Paula Wiseman Books,5,6930.0,1344,High
37003,Once Upon a Gulf Coast Summer,Susan    Oliver,3.44,0805427775,9780805427776,en-US,368,36,B Fiction,4,8034.0,5854,High
102775,Fake Book Title 2775,Philippa Carr,3.15,6501732573,5126523007183,tur,924,292931,William Morrow Paperbacks,23,10413.3,82,Medium
16739,Blessings,Belva Plain,3.91,0440243254,9780440243250,eng,393,2562,Dell,5,5599.0,553,High
32899,The Promise of Rest,Reynolds Price/Mary Bess Engel,4.0,0684825104,9780684825106,eng,368,253,Scribner,5,10661.0,5076,High
2445,Teaching English Abroad,Susan  Griffith,3.57,1854583522,9781854583529,eng,576,38,Vacation Work Publications,5,6952.0,5856,High
29960,Winter of Magic's Return,Pamela F. Service,4.25,0449702022,9780449702024,eng,194,235,Fawcett,5,14307.0,4725,High
13037,Justine (The Alexandria Quartet #1),Lawrence Durrell,3.89,0140153195,9780140153194,eng,253,5428,Penguin Books,5,12604.0,3680,High
35248,Essential Monster of Frankenstein  Vol. 1,Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,3.62,0785116346,9780785116349,eng,496,69,Marvel Comics,5,7755.0,1985,High
42003,Sheer Mischief,Jill Mansell,3.82,0747268479,9780747268475,eng,504,2555,Headline Review,5,8930.0,2983,High
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,0786928573,9780786928576,eng,352,1365,Wizards of the Coast,5,8566.0,2887,High
24455,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich/Deirdre English,3.97,1400078008,9781400078004,en-US,410,2126,Anchor,4,7679.0,515,High
20873,Aliens: Nightmare Asylum,Steve Perry,3.67,0553561588,9780553561586,en-US,277,1118,Spectra Books,4,11975.0,5805,High
104455,Fake Book Title 4455,Marsha Collier,3.12,6538217006,8929888487088,ara,237,193893,Archaia,1,16288.8,77,Medium
101015,Fake Book Title 1015,Rolland Baker/Heidi Baker,3.62,3171050399,6754282337642,por,361,238963,Sovereign World,19,2144.4,90,High
100305,Fake Book Title 305,Rolland Baker/Heidi Baker,3.48,5667181604,1366506971834,ara,904,97862,Random House Audio,1,10398.0,90,High
33194,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,3.74,0521532531,9780521532532,eng,278,273,Cambridge University Press,5,8293.0,6449,High
101981,Fake Book Title 1981,Patricia A. McKillip,4.35,5077921573,4400658181406,nl,275,151124,Del Rey,17,17878.0,81,High
6899,Tuesdays with Morrie,Mitch Albom,4.1,0307275639,9780307275639,en-US,192,5541,Anchor Books,4,6773.0,4436,High
39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,0375713751,9780375713750,eng,368,16763,Anchor Books,5,8176.0,193,Medium
1982,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities,Charles Dickens,4.3,0517093391,9780517093399,en-US,848,32,Gramercy,4,11791.0,854,High
13981,Fortune's Fool (Five Hundred Kingdoms  #3),Mercedes Lackey,3.83,0373802668,9780373802661,en-US,362,7756,Luna Books,4,6895.0,4262,High
20398,Le prophète,Kahlil Gibran,4.23,2844541844,9782844541840,fre,172,1,Dervy,7,8498.0,3402,High
5800,Vanity Fair,William Makepeace Thackeray,3.79,0140620850,9780140620856,eng,672,296,Penguin Books,5,9964.0,6411,High
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,0099271494,9780099271499,eng,752,28012,Arrow,5,8468.0,319,High
6810,The McDougall Quick and Easy Cookbook,John A. McDougall/Mary McDougall,4.01,0452276969,9780452276963,eng,336,308,Plume,5,9784.0,3077,High
102589,Fake Book Title 2589,J.K. Rowling,4.18,7711463369,5891783335466,zho,973,172646,New Directions,25,8787.5,45,High
24671,The Tristan Betrayal,Robert Ludlum,3.84,0312990685,9780312990688,eng,505,5942,St. Martin's Paperbacks,5,7758.0,5282,High
15782,Sideways Arithmetic from Wayside School (Wayside School #2.5),Louis Sachar,3.88,0747569126,9780747569121,eng,96,3708,Bloomsbury U.S.A. Children's Books,5,7927.0,3832,High
104379,Fake Book Title 4379,Marguerite Duras,2.68,8724365118,7570093663306,mul,608,25311,Pocket Books,16,19428.9,72,Medium
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,4.07,0553295411,9780553295412,eng,414,16312,Spectra Books,5,12371.0,3976,High
7090,The Soul of a New Machine,Tracy Kidder,4.11,0316491977,9780316491976,eng,293,5480,Back Bay Books,5,9357.0,6122,High
14143,The Art of Loving,Eiki Eiki/Sashiko Sato/Bambi Eloriaga,3.51,1569709084,9781569709085,en-US,184,172,Digital Manga Publishing,4,7223.0,1588,High
102834,Fake Book Title 2834,Wendy Wasserstein,4.37,7916193949,7278961531387,glg,266,65085,Del Rey Books,10,10011.1,98,High
21362,Seize the Night (Moonlight Bay  #2),Dean Koontz/Keith Szarabajka,4.08,0553479016,9780553479010,eng,12,23534,Random House Audio Publishing Group,5,9877.0,1317,High
4337,The Zanzibar Chest,Aidan Hartley,4.01,1594480117,9781594480119,en-US,496,2218,Riverhead Books,4,7833.0,55,High
101995,Fake Book Title 1995,Henry James/Gabriel Brownstein/Mary Cregan,2.98,5584288132,7617645706445,mul,964,290919,The New Press,16,9330.9,40,Medium
101677,Fake Book Title 1677,Leo Tolstoy/Louise Maude/Aylmer Maude,4.54,7471636437,9515035743913,swe,248,219881,Black Classic Press,22,5795.4,66,High
38686,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray,4.06,0393958043,9780393958041,eng,416,1404,W. W. Norton & Company,5,12324.0,3742,High
3130,Runaway Bride,Deborah  Gordon,4.25,0380777584,9780380777587,eng,390,8,Avon,5,11430.0,1327,High
104197,Fake Book Title 4197,Donna Ickes/Edward Sciranko/Keith Vasconcelles,3.87,9336493067,4036109008650,msa,987,251231,Heinemann Drama,15,7122.7,21,High
12300,The Scarlet Letter,Nathaniel Hawthorne,3.4,1587263831,9781587263835,eng,224,109,Ann Arbor Media,5,7123.0,4497,Medium
9826,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,3.77,0525477624,9780525477624,eng,48,432,Dutton Books for Young Readers,5,7089.0,102,High
104389,Fake Book Title 4389,Louis E. Catron,2.79,8487886592,2530841541695,gla,176,255069,Scholastic,9,6308.8,69,Medium
102748,Fake Book Title 2748,Henry James/Patricia Crick,2.74,7449876106,5839055103937,msa,238,237482,Wiley,15,2325.9,41,Medium
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.59,0393956539,9780393956535,eng,443,237,W. W. Norton & Company,5,17513.0,4498,High
43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,4.27,1573441961,9781573441964,eng,480,1133,Cleis Press,5,7775.0,3848,High
24898,Boltzmon!,William Sleator,3.62,0525461310,9780525461319,eng,160,86,Dutton Juvenile,5,9631.0,6489,High
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,4.2,0140250328,9780140250329,eng,464,212,Penguin Books,5,9693.0,5053,High
15587,Bacacay,Witold Gombrowicz/Bill Johnston,3.94,097639507X,9780976395072,eng,275,491,Archipelago Books,5,7197.0,6515,High
100386,Fake Book Title 386,Rolland Baker/Heidi Baker,2.53,9935429720,2556585992877,ale,592,114480,Del Rey,0,19515.7,90,Medium
101101,Fake Book Title 1101,Robert Louis Stevenson,2.7,6418365941,2706468500720,tur,953,201682,Thomas Nelson,23,16866.4,86,Medium
28067,Leaving the 20th Century: The Incomplete Work of the Situationist International,Chris Gray/Larry  Law,4.1,0946061157,9780946061150,eng,136,30,Rebel Press,5,10130.0,941,High
931,Memoirs of a Geisha,Arthur Golden,4.11,0099498189,9780099498186,en-US,497,2122,Vintage,4,7348.0,442,High
36639,A Small Pinch of Weather,Joan Aiken,4.26,0006754899,9780006754893,eng,239,122,HarperCollins Publishers,5,9509.0,3012,High
101845,Fake Book Title 1845,Edward P. Jones,3.91,9461708554,6978103148381,ale,565,143481,HarperAudio,0,10703.3,25,High
13765,Red River  Vol. 15 (Red River  #15),Chie Shinohara,4.45,1421505576,9781421505572,eng,191,1007,Viz Media,5,7013.0,921,High
101128,Fake Book Title 1128,Brian Herbert,4.74,3095318649,2949881354909,rus,342,83040,The New Press,20,5953.3,5,High
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye/Jerry B. Jenkins,3.94,0399153896,9780399153891,eng,310,1144,Putnam Adult,5,6983.0,6064,High
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4.0,1930051158,9781930051157,eng,128,15,Lantern Books,5,9357.0,2608,High
14472,Amelia Bedelia 50th Anniversary Library: Amelia Bedelia  Amelia Bedelia and the Surprise Shower  and Play Ball  Amelia Bedelia,Peggy Parish/Various,4.43,0060542381,9780060542382,eng,96,257,Greenwillow Books,5,4766.0,4842,High
42210,Life Is a Dream,Pedro Calderón de la Barca,3.98,0486421244,9780486421247,eng,96,346,Dover Publications,5,8597.0,4836,High
101433,Fake Book Title 1433,Anthony Thorlby,2.65,3185386258,1203248728941,nor,859,7532,Random House Books for Young Readers,18,14933.5,2,Medium
5215,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,0060740450,9780060740450,eng,458,3437,Harper Perennial,5,8029.0,1959,High
12876,Betraying Spinoza: The Renegade Jew Who Gave Us Modernity,Rebecca Goldstein,3.92,0805242090,9780805242096,en-US,304,536,Schocken,4,7168.0,5056,High
104608,Fake Book Title 4608,Barry R. Cournoyer,2.82,7573364292,7709943997317,glg,697,126539,Routledge,10,1310.0,3,Medium
34501,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Terry Pratchett,4.3,055255264X,9780552552646,eng,352,51562,Corgi Childrens,5,7558.0,5977,High
32414,Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,3.85,032118274X,9780321182746,en-US,400,58,Pearson,4,6983.0,6476,High
25879,Castlevania: Curse of Darkness Official Strategy Guide,Brady Games,3.7,0744006457,9780744006452,eng,176,10,BradyGames,5,7382.0,661,High
27526,Desecration (Left Behind  #9),Tim LaHaye/Jerry B. Jenkins,4.01,0842332294,9780842332293,eng,432,21603,Tyndale House Publishers,5,8639.0,6064,High
100569,Fake Book Title 569,Heidi Fleiss/Libby Keatinge,4.35,5641959772,4807879172232,spa,285,223424,Atria Books,21,13084.0,37,High
40007,Hannibal Crosses the Alps: The Invasion of Italy & the Second Punic War,John Prevas,3.83,0306810700,9780306810701,en-US,256,91,Da Capo Press,4,8884.0,3193,High
14680,The Charterhouse of Parma,Stendhal/Richard Howard/Robert Andrew Parker,3.82,0679783180,9780679783183,eng,532,10856,Modern Library,5,9254.0,5691,High
670,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,0452274044,9780452274044,eng,681,18,NAL,5,10573.0,498,High
102386,Fake Book Title 2386,John McPhee,2.85,9516733215,4443748338156,wel,393,223973,iUniverse,24,7953.5,54,Medium
5766,BSD Hacks,Lavigne,3.8,0596006799,9780596006792,en-US,450,42,O'Reilly Media,4,7897.0,3678,High
28536,The Search for Power (Dragonlance: Tales from the War of Souls  #3),Margaret Weis,3.98,0786931930,9780786931934,eng,335,295,Wizards of the Coast,5,7927.0,3970,High
104347,Fake Book Title 4347,Robert Louis Stevenson,3.41,8441782033,8565916913136,fre,921,198925,Pantheon,7,2631.2,86,High
20862,Divide and Conquer (Tom Clancy's Op-Center  #7),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.8,0425174808,9780425174807,eng,372,2560,Berkley,5,9346.0,2921,High
100798,Fake Book Title 798,Henry James/Gabriel Brownstein/Mary Cregan,4.78,5071218314,5898672178037,glg,499,28738,Chosen Books,10,7119.1,40,High
103355,Fake Book Title 3355,Heidi Boyd,4.33,4540774757,6000644434782,msa,486,57614,Cherry Lane Music Company,15,14343.1,36,High
18990,The Honourable Schoolboy,John le Carré,3.95,0743457919,9780743457910,eng,589,11733,Scribner Book Company,5,8477.0,3216,High
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,9781896597669,eng,208,504,Drawn and Quarterly,5,4431.0,955,High
14755,The Guy Not Taken: Stories,Jennifer Weiner,3.48,1416535209,9781416535201,en-US,292,21715,Atria Books,4,7070.0,2946,High
28942,Emotionally Weird,Kate Atkinson,3.45,031227999X,9780312279998,eng,368,5308,Picador,5,8957.0,3450,High
35455,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,Rob Williams/Michel Lacombe,3.94,1593077114,9781593077112,eng,128,518,Dark Horse,5,6895.0,5201,High
22486,Economic Origins of Dictatorship and Democracy,Daron Acemoğlu/James A. Robinson,3.97,0521855268,9780521855266,eng,416,158,Cambridge University Press,5,7409.0,1160,High
102153,Fake Book Title 2153,Eliot Ness/Oscar Fraley,4.94,6361225622,4624060237762,en-US,260,27232,Scholastic Inc.,4,5373.1,27,High
101420,Fake Book Title 1420,Brian Herbert,3.18,5998623100,3512308001867,wel,179,234873,Citadel,24,6097.9,5,Medium
14183,The Philip K. Dick Reader,Philip K. Dick,4.28,0806518561,9780806518565,eng,422,2760,Citadel,5,9053.0,4906,High
45194,A Passage to India: A Reader's Guide to Essential Criticism,Betty Jay,3.56,184046027X,9781840460278,en-GB,176,108,Palgrave Macmillan,3,8186.0,591,High
104404,Fake Book Title 4404,Anthony Thorlby,4.54,4605233923,5543472082062,mul,697,187185,The New Press,16,7750.2,2,High
103775,Fake Book Title 3775,Madeleine L'Engle,4.47,3427258822,6920263382607,ger,706,272750,Tor Books,8,12864.5,71,High
25516,Malinche,Laura Esquivel/Jordi Castells,3.28,0743290348,9780743290340,spa,189,99,Atria Books,21,7280.0,3634,Medium
103073,Fake Book Title 3073,Jude Fisher,2.97,3754416885,1374926625344,ale,757,62828,Amistad,0,11013.1,56,Medium
38560,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,4.12,1600430015,9781600430015,en-US,346,195,Parker Publishing Llc,4,6999.0,3606,High
102091,Fake Book Title 2091,Wendy Wasserstein,2.74,5325865521,6334349422366,grc,739,277223,Association for Supervision & Curriculum Development,11,1922.1,98,Medium
14659,Encyclopedia Brown and the Case of the Sleeping Dog (Encyclopedia Brown  #21),Donald J. Sobol/Warren Chang,4.04,0553485172,9780553485172,en-US,80,512,Yearling Books,4,9625.0,1413,High
30112,America Alone: The End of the World As We Know It,Mark Steyn,4.13,0895260786,9780895260789,eng,224,3095,Regnery Publishing,5,7044.0,4071,High
34462,Naomi,Jun'ichirō Tanizaki/Anthony H. Chambers,3.69,0375724745,9780375724749,en-GB,237,3825,Vintage,3,9044.0,3384,High
37852,Marilyn Manson,Kurt Reighley,3.36,0312181337,9780312181338,en-US,192,116,St. Martin's Griffin,4,10135.0,3584,Medium
10372,Summer of the Monkeys,Wilson Rawls,4.03,0440415802,9780440415800,eng,288,11150,Yearling,5,9877.0,6505,High
16653,Goblin Moon (The Goblin Moon Duology #1),Teresa Edgerton,3.79,0441294278,9780441294275,eng,293,244,Ace,5,12765.0,5952,High
17926,Lord Malquist and Mr. Moon,Tom Stoppard,3.41,0802142710,9780802142719,eng,200,192,Grove Press,5,7091.0,6107,High
7144,Crime and Punishment,Fyodor Dostoyevsky/David McDuff,4.21,0143058142,9780143058144,eng,671,483122,Penguin,5,8414.0,1937,High
13879,Shards of a Broken Crown (The Serpentwar Saga  #4),Raymond E. Feist,4.02,0380973995,9780380973996,en-US,417,131,AvonEos,4,10149.0,5040,High
30191,Brighid's Quest (Partholon  #5),P.C. Cast,4.14,0373802420,9780373802425,eng,507,3344,Luna Books,5,7350.0,4693,High
1068,1776,Peter  Stone/Sherman Edwards,4.22,0140481397,9780140481396,eng,192,1299,Penguin Books,5,17953.0,4849,High
103780,Fake Book Title 3780,Charles Willeford/James Lee Burke,2.95,2949597857,8484733281672,lat,934,28451,Thomas Nelson,14,13523.8,10,Medium
24213,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel/Martin Gardner,4.07,0451527747,9780451527745,eng,239,381097,Penguin Group (USA),5,9174.0,3749,High
100792,Fake Book Title 792,Ruby Ann Boxcar,2.9,6611356986,9071420583864,por,399,10936,Atheneum Books for Young Readers,19,14830.5,91,Medium
14504,Marjorie Morningstar,Herman Wouk,3.98,0316955132,9780316955133,eng,565,6609,Back Bay Books,5,12265.0,2386,High
8051,Gary Grizzle,Roger Hargreaves/Gray Jolliffe,4.33,0679801251,9780679801252,eng,32,3,Random House for Young Readers,5,13240.0,5352,High
